ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
375411992,Blackwood Farm (The Vampire Chronicles),Anne Rice,2002,Alfred A. Knopf,http://images.amazon.com/images/P/0375411992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375411992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375411992.01.LZZZZZZZ.jpg,,,,
425177173,Atlantis Found,Clive Cussler,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425177173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425177173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425177173.01.LZZZZZZZ.jpg,,,,
440224764,The Partner,John Grisham,1998,Dell Publishing Company,http://images.amazon.com/images/P/0440224764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224764.01.LZZZZZZZ.jpg,,,,
553572997,The Alienist,Caleb Carr,1995,Bantam Books,http://images.amazon.com/images/P/0553572997.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572997.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572997.01.LZZZZZZZ.jpg,,,,
034543076X,Manifold: Time (Manifold (Paperback)),Stephen Baxter,2000,Del Rey Books,http://images.amazon.com/images/P/034543076X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034543076X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034543076X.01.LZZZZZZZ.jpg,,,,
380727501,Notes from a Small Island,Bill Bryson,1997,Perennial,http://images.amazon.com/images/P/0380727501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380727501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380727501.01.LZZZZZZZ.jpg,,,,
037542217X,The Kalahari Typing School for Men : More from the No. 1 Ladies' Detective Agency,Alexander McCall Smith,2003,Pantheon,http://images.amazon.com/images/P/037542217X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037542217X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037542217X.01.LZZZZZZZ.jpg,,,,
440208912,Harvest,BELVA PLAIN,1991,Dell,http://images.amazon.com/images/P/0440208912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440208912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440208912.01.LZZZZZZZ.jpg,,,,
61093106,"Red, White and Blue : A Novel",Susan Isaacs,1999,HarperTorch,http://images.amazon.com/images/P/0061093106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061093106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061093106.01.LZZZZZZZ.jpg,,,,
373218192,Engaging The Enemy,Nora Roberts,2003,Silhouette,http://images.amazon.com/images/P/0373218192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218192.01.LZZZZZZZ.jpg,,,,
515120006,Holding the Dream (Dream Trilogy),Nora Roberts,2001,Jove Books,http://images.amazon.com/images/P/0515120006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515120006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515120006.01.LZZZZZZZ.jpg,,,,
515127396,The Cat Who Saw Stars (Cat Who... (Paperback)),Lilian Jackson Braun,2000,Jove Books,http://images.amazon.com/images/P/0515127396.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515127396.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515127396.01.LZZZZZZZ.jpg,,,,
345416260,Pope Joan (Ballantine Reader's Circle),Donna Woolfolk Cross,1996,Ballantine Books,http://images.amazon.com/images/P/0345416260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345416260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345416260.01.LZZZZZZZ.jpg,,,,
385494785,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1999,Anchor,http://images.amazon.com/images/P/0385494785.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385494785.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385494785.01.LZZZZZZZ.jpg,,,,
385486804,Into the Wild,Jon Krakauer,1997,Anchor,http://images.amazon.com/images/P/0385486804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385486804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385486804.01.LZZZZZZZ.jpg,,,,
385512104,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13),Mark Haddon,2003,Doubleday,http://images.amazon.com/images/P/0385512104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385512104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385512104.01.LZZZZZZZ.jpg,,,,
039914255X,Eat Right for Your Type,Peter J. D'Adamo,1996,G. P. Putnam's Sons,http://images.amazon.com/images/P/039914255X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039914255X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039914255X.01.LZZZZZZZ.jpg,,,,
440236673,The Brethren,John Grisham,2000,Island,http://images.amazon.com/images/P/0440236673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440236673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440236673.01.LZZZZZZZ.jpg,,,,
553295071,Sliver: A Novel,Ira Levin,1993,Bantam Books,http://images.amazon.com/images/P/0553295071.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553295071.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553295071.01.LZZZZZZZ.jpg,,,,
316291161,The French Lieutenant's Woman (French Lieutenant's Woman),John Fowles,1998,Back Bay Books,http://images.amazon.com/images/P/0316291161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316291161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316291161.01.LZZZZZZZ.jpg,,,,
679771476,The Law of Similars,CHRIS BOHJALIAN,2000,Vintage,http://images.amazon.com/images/P/0679771476.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679771476.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679771476.01.LZZZZZZZ.jpg,,,,
64405176,Walk Two Moons,Sharon Creech,1996,HarperTrophy,http://images.amazon.com/images/P/0064405176.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405176.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405176.01.LZZZZZZZ.jpg,,,,
61056871,Independence Day,Dean Devlin,1996,HarperEntertainment,http://images.amazon.com/images/P/0061056871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061056871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061056871.01.LZZZZZZZ.jpg,,,,
440235162,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440235162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235162.01.LZZZZZZZ.jpg,,,,
076790382X,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,Bill Bryson,2000,Broadway Books,http://images.amazon.com/images/P/076790382X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076790382X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076790382X.01.LZZZZZZZ.jpg,,,,
425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425158616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425158616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425158616.01.LZZZZZZZ.jpg,,,,
62502182,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995,HarperSanFrancisco,http://images.amazon.com/images/P/0062502182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062502182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062502182.01.LZZZZZZZ.jpg,,,,
60175400,The Poisonwood Bible,Barbara Kingsolver,1999,HarperCollins,http://images.amazon.com/images/P/0060175400.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060175400.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060175400.01.LZZZZZZZ.jpg,,,,
1573221775,My Dream of You,Nuala O'Faolain,2001,Riverhead Books,http://images.amazon.com/images/P/1573221775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573221775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573221775.01.LZZZZZZZ.jpg,,,,
671537458,Waiting to Exhale,Terry McMillan,1995,Pocket,http://images.amazon.com/images/P/0671537458.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671537458.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671537458.01.LZZZZZZZ.jpg,,,,
743437810,The Vanished Man : A Lincoln Rhyme Novel (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2004,Pocket Books,http://images.amazon.com/images/P/0743437810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437810.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743437810.01.LZZZZZZZ.jpg,,,,
385240406,Time Flies,Bill Cosby,1987,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385240406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385240406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385240406.01.LZZZZZZZ.jpg,,,,
517149257,The Ultimate Hitchhiker's Guide,Douglas Adams,1996,Random House Value Publishing,http://images.amazon.com/images/P/0517149257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517149257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517149257.01.LZZZZZZZ.jpg,,,,
743222008,The Vanished Man : A Lincoln Rhyme Novel,Jeffery Deaver,2003,Simon &amp; Schuster,http://images.amazon.com/images/P/0743222008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743222008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743222008.01.LZZZZZZZ.jpg,,,,
812590236,Irish Mist: A Nuala Anne McGrail Novel (Nuala Anne McGrail Novels (Paperback)),Andrew M. Greeley,2000,Forge,http://images.amazon.com/images/P/0812590236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812590236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812590236.01.LZZZZZZZ.jpg,,,,
515127221,Sullivan's Island: A Lowcountry Tale,Dorothea Benton Frank,2000,Jove Books,http://images.amazon.com/images/P/0515127221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515127221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515127221.01.LZZZZZZZ.jpg,,,,
425161242,Chromosome 6,Robin Cook,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425161242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425161242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425161242.01.LZZZZZZZ.jpg,,,,
451195922,Skull Session,Daniel Hecht,1998,Signet Book,http://images.amazon.com/images/P/0451195922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451195922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451195922.01.LZZZZZZZ.jpg,,,,
425169863,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425169863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425169863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425169863.01.LZZZZZZZ.jpg,,,,
345380371,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books,http://images.amazon.com/images/P/0345380371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345380371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345380371.01.LZZZZZZZ.jpg,,,,
446609323,Black Friday,James Patterson,1989,Warner Vision,http://images.amazon.com/images/P/0446609323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446609323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446609323.01.LZZZZZZZ.jpg,,,,
316690619,Cradle and All,James Patterson,2000,Little Brown and Company,http://images.amazon.com/images/P/0316690619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316690619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316690619.01.LZZZZZZZ.jpg,,,,
446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision,http://images.amazon.com/images/P/0446610038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610038.01.LZZZZZZZ.jpg,,,,
449222276,Belgrave Square,Anne Perry,1993,Fawcett Books,http://images.amazon.com/images/P/0449222276.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449222276.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449222276.01.LZZZZZZZ.jpg,,,,
451201558,Cold Case,Stephen White,2001,Signet Book,http://images.amazon.com/images/P/0451201558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451201558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451201558.01.LZZZZZZZ.jpg,,,,
61032077,To Cut a Long Story Short,Jeffrey Archer,2001,HarperTorch,http://images.amazon.com/images/P/0061032077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061032077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061032077.01.LZZZZZZZ.jpg,,,,
679459626,Flesh and Blood,Jonathan Kellerman,2001,Random House,http://images.amazon.com/images/P/0679459626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679459626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679459626.01.LZZZZZZZ.jpg,,,,
812566629,Darwinia,Robert Charles Wilson,1999,Tor Books,http://images.amazon.com/images/P/0812566629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812566629.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812566629.01.LZZZZZZZ.jpg,,,,
671001701,Legend,Jude Deveraux,1997,Pocket,http://images.amazon.com/images/P/0671001701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671001701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671001701.01.LZZZZZZZ.jpg,,,,
553583085,Kissed by Shadows (Get Connected Romances),Jane Feather,2003,Bantam Books,http://images.amazon.com/images/P/0553583085.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553583085.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553583085.01.LZZZZZZZ.jpg,,,,
805019375,L Is for Lawless (Kinsey Millhone Mysteries),Sue Grafton,1995,Henry Holt &amp; Company,http://images.amazon.com/images/P/0805019375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805019375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805019375.01.LZZZZZZZ.jpg,,,,
6550789,253,Geoff Ryman,0,Flamingo,http://images.amazon.com/images/P/0006550789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006550789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006550789.01.LZZZZZZZ.jpg,,,,
385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor,http://images.amazon.com/images/P/0385492081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385492081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385492081.01.LZZZZZZZ.jpg,,,,
451524829,The Phantom of the Opera (Signet Classics (Paperback)),Gaston Leroux,1990,Signet Classics,http://images.amazon.com/images/P/0451524829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451524829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451524829.01.LZZZZZZZ.jpg,,,,
425130215,Hocus Pocus,Kurt Vonnegut,1991,Berkley Publishing Group,http://images.amazon.com/images/P/0425130215.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425130215.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425130215.01.LZZZZZZZ.jpg,,,,
61000175,Skinwalkers (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,HarperTorch,http://images.amazon.com/images/P/0061000175.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061000175.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061000175.01.LZZZZZZZ.jpg,,,,
312971362,Sis Boom Bah,Jane Heller,2000,St. Martin's Press,http://images.amazon.com/images/P/0312971362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312971362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312971362.01.LZZZZZZZ.jpg,,,,
61097659,Switcheroo : A Novel,Olivia Goldsmith,1999,HarperTorch,http://images.amazon.com/images/P/0061097659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097659.01.LZZZZZZZ.jpg,,,,
067976402X,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,http://images.amazon.com/images/P/067976402X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067976402X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067976402X.01.LZZZZZZZ.jpg,,,,
1558532161,Life's Little Instruction Book; Volume II,H. Jackson Brown,1993,Thomas Nelson Inc,http://images.amazon.com/images/P/1558532161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558532161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558532161.01.LZZZZZZZ.jpg,,,,
743457358,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Pocket,http://images.amazon.com/images/P/0743457358.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457358.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457358.01.LZZZZZZZ.jpg,,,,
743456866,He Sees You When You're Sleeping : A Novel,Carol Higgins Clark,2002,Pocket,http://images.amazon.com/images/P/0743456866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743456866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743456866.01.LZZZZZZZ.jpg,,,,
440235464,Lost Girls,Andrew Pyper,2001,Dell Publishing Company,http://images.amazon.com/images/P/0440235464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235464.01.LZZZZZZZ.jpg,,,,
345425707,A Cup of Tea (Ballantine Reader's Circle),Amy Ephron,1998,Ballantine Books,http://images.amazon.com/images/P/0345425707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345425707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345425707.01.LZZZZZZZ.jpg,,,,
451821971,Leaving Home,Garrison Keillor,1988,New Amer Library,http://images.amazon.com/images/P/0451821971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451821971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451821971.01.LZZZZZZZ.jpg,,,,
670894494,The Passion of Artemisia,Susan Vreeland,2002,Viking Books,http://images.amazon.com/images/P/0670894494.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670894494.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670894494.01.LZZZZZZZ.jpg,,,,
345434692,The Skies of Pern,Anne McCaffrey,2002,Del Rey Books,http://images.amazon.com/images/P/0345434692.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434692.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434692.01.LZZZZZZZ.jpg,,,,
553131893,Dragondrums,Anne McCaffrey,1980,Bantam Books,http://images.amazon.com/images/P/0553131893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553131893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553131893.01.LZZZZZZZ.jpg,,,,
425167313,Here on Earth,Alice Hoffman,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425167313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.LZZZZZZZ.jpg,,,,
316314641,Rhoda : A Life in Stories Tag: Winner of the National Book Award for Fiction,Ellen Gilchrist,1995,Back Bay Books,http://images.amazon.com/images/P/0316314641.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316314641.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316314641.01.LZZZZZZZ.jpg,,,,
034540288X,The Lost World,Michael Crichton,1996,Ballantine Books,http://images.amazon.com/images/P/034540288X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.LZZZZZZZ.jpg,,,,
786808772,Summerland,Michael Chabon,2002,Miramax Kids,http://images.amazon.com/images/P/0786808772.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786808772.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786808772.01.LZZZZZZZ.jpg,,,,
553258540,Dragonsinger (Harper Hall Trilogy),Anne McCaffrey,1989,Bantam Books,http://images.amazon.com/images/P/0553258540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258540.01.LZZZZZZZ.jpg,,,,
440237688,The Giver (Readers Circle),LOIS LOWRY,2002,Laurel Leaf,http://images.amazon.com/images/P/0440237688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.LZZZZZZZ.jpg,,,,
425167720,An Instance of the Fingerpost,Iain Pears,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425167720.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425167720.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425167720.01.LZZZZZZZ.jpg,,,,
609610597,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown,http://images.amazon.com/images/P/0609610597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609610597.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609610597.01.LZZZZZZZ.jpg,,,,
446519960,Absolute Power,David Baldacci,1996,Warner Books,http://images.amazon.com/images/P/0446519960.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446519960.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446519960.01.LZZZZZZZ.jpg,,,,
374281602,Reversible Errors: A Novel,Scott Turow,2002,Farrar Straus Giroux,http://images.amazon.com/images/P/0374281602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374281602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374281602.01.LZZZZZZZ.jpg,,,,
